solver_id,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
0,5,0,5,exact,16,16,7.0,7,6,True,0.11078572273254395
0,5,1,5,exact,16,16,6.0,6,6,True,0.10713982582092285
0,5,2,4,exact,14,14,4.0,4,4,True,0.10966372489929199
0,5,3,7,exact,19,19,11.0,11,10,True,0.11572933197021484
0,5,4,5,exact,16,16,8.0,8,7,True,0.1061244010925293
0,5,5,8,exact,20,20,14.0,14,14,True,0.10210204124450684
0,5,6,4,exact,14,14,7.0,7,5,True,0.11020469665527344
0,5,7,6,exact,18,18,10.0,10,10,True,0.10465574264526367
0,5,8,6,exact,18,18,9.0,9,9,True,0.10490250587463379
0,5,9,6,exact,18,18,9.0,9,9,True,0.10693931579589844
0,5,10,5,exact,16,16,7.0,7,7,True,0.10833954811096191
0,5,11,6,exact,18,18,8.0,8,8,True,0.1054677963256836
0,5,12,7,exact,19,19,12.0,12,12,True,0.10709142684936523
0,5,13,5,exact,16,16,8.0,8,8,True,0.10841202735900879
0,5,14,7,exact,19,19,11.0,11,11,True,0.10505223274230957
0,5,15,8,exact,20,20,14.0,14,13,True,0.1049654483795166
0,5,16,6,exact,18,18,8.0,8,8,True,0.10683155059814453
0,5,17,7,exact,19,19,12.0,12,12,True,0.1048269271850586
0,5,18,9,exact,21,21,16.0,16,16,True,0.10305619239807129
0,5,19,10,exact,22,22,20.0,20,20,True,0.1046454906463623
0,5,20,4,exact,14,14,6.0,6,6,True,0.11491990089416504
0,5,0,5,lucas,4,4,6.0,6,6,True,0.21471357345581055
0,5,1,5,lucas,4,4,6.0,6,6,True,0.21294713020324707
0,5,2,4,lucas,3,3,4.0,4,4,True,0.26444578170776367
0,5,3,7,lucas,5,5,10.0,10,10,True,0.18414640426635742
0,5,4,5,lucas,5,5,7.0,7,7,True,0.1829066276550293
0,5,5,8,lucas,5,5,14.0,14,14,True,0.1850738525390625
0,5,6,4,lucas,4,4,5.0,5,5,True,0.2160041332244873
0,5,7,6,lucas,4,4,10.0,10,10,True,0.21787619590759277
0,5,8,6,lucas,4,4,9.0,9,9,True,0.21722912788391113
0,5,9,6,lucas,5,5,9.0,9,9,True,0.18322968482971191
0,5,10,5,lucas,4,4,7.0,7,7,True,0.21187233924865723
0,5,11,6,lucas,4,4,8.0,8,8,True,0.21089482307434082
0,5,12,7,lucas,4,4,12.0,12,12,True,0.2120072841644287
0,5,13,5,lucas,3,3,8.0,8,8,True,0.2614145278930664
0,5,14,7,lucas,5,5,11.0,11,11,True,0.18248343467712402
0,5,15,8,lucas,5,5,13.0,13,13,True,0.18304657936096191
0,5,16,6,lucas,5,5,8.0,8,8,True,0.1815497875213623
0,5,17,7,lucas,5,5,12.0,12,12,True,0.18288159370422363
0,5,18,9,lucas,5,5,16.0,16,16,True,0.18340516090393066
0,5,19,10,lucas,5,5,20.0,20,20,True,0.1856088638305664
0,5,20,4,lucas,5,5,6.0,6,6,True,0.18250823020935059
0,10,0,26,exact,136,136,90.0,90,67,True,0.5245707035064697
0,10,1,27,exact,139,139,87.0,87,75,True,0.5195744037628174
0,10,2,14,exact,92,92,43.0,43,28,True,0.5208230018615723
0,10,3,20,exact,117,117,60.0,60,50,True,0.5146186351776123
0,10,4,19,exact,113,113,52.0,52,50,True,0.5009524822235107
0,10,5,23,exact,127,127,78.0,78,58,True,0.5005500316619873
0,10,6,23,exact,127,127,75.0,75,57,True,0.5103905200958252
0,10,7,21,exact,121,121,61.0,61,53,True,0.5178909301757812
0,10,8,22,exact,124,124,66.0,66,56,True,0.5195019245147705
0,10,9,25,exact,133,133,72.0,72,60,True,0.5192263126373291
0,10,10,21,exact,121,121,67.0,67,52,True,0.517594575881958
0,10,11,21,exact,121,121,71.0,71,56,True,0.5173892974853516
0,10,12,19,exact,113,113,58.0,58,46,True,0.5302784442901611
0,10,13,28,exact,142,142,90.0,90,76,True,0.532315731048584
0,10,14,22,exact,124,124,64.0,64,54,True,0.5350649356842041
0,10,15,25,exact,133,133,80.0,80,72,True,0.5161240100860596
0,10,16,23,exact,127,127,80.0,80,64,True,0.517794132232666
0,10,17,25,exact,133,133,80.0,80,63,True,0.49857330322265625
0,10,18,20,exact,117,117,70.0,70,43,True,0.49576663970947266
0,10,19,23,exact,127,127,83.0,83,54,True,0.507967472076416
0,10,20,17,exact,105,105,50.0,50,37,True,0.508676290512085
0,10,21,24,exact,130,130,75.0,75,65,True,0.5133183002471924
0,10,22,23,exact,127,127,66.0,66,58,True,0.5057518482208252
0,10,23,25,exact,133,133,73.0,73,67,True,0.5082981586456299
0,10,24,24,exact,130,130,78.0,78,57,True,0.5140743255615234
0,10,25,18,exact,109,109,55.0,55,44,True,0.5219955444335938
0,10,26,21,exact,121,121,60.0,60,43,True,0.5216808319091797
0,10,27,22,exact,124,124,70.0,70,50,True,0.5245604515075684
0,10,28,21,exact,121,121,65.0,65,48,True,0.5130691528320312
0,10,29,19,exact,113,113,60.0,60,45,True,0.5106961727142334
0,10,30,27,exact,139,139,87.0,87,81,True,0.5186688899993896
0,10,31,18,exact,109,109,61.0,61,35,True,0.5158042907714844
0,10,32,20,exact,117,117,60.0,60,46,True,0.5116474628448486
0,10,33,25,exact,133,133,87.0,87,65,True,0.5131654739379883
0,10,34,21,exact,121,121,65.0,65,56,True,0.5270752906799316
0,10,35,22,exact,124,124,71.0,71,50,True,0.5223021507263184
0,10,36,21,exact,121,121,63.0,63,50,True,0.5101947784423828
0,10,37,26,exact,136,136,88.0,88,68,True,0.5187234878540039
0,10,38,21,exact,121,121,63.0,63,50,True,0.5078890323638916
0,10,39,18,exact,109,109,51.0,51,42,True,0.5141665935516357
0,10,40,24,exact,130,130,80.0,80,64,True,0.5009908676147461
0,10,41,25,exact,133,133,73.0,73,67,True,0.5029845237731934
0,10,42,21,exact,121,121,67.0,67,58,True,0.521406888961792
0,10,43,24,exact,130,130,80.0,80,54,True,0.5301313400268555
0,10,44,25,exact,133,133,74.0,74,62,True,0.5300099849700928
0,10,45,21,exact,121,121,75.0,75,54,True,0.5303797721862793
0,10,46,27,exact,139,139,90.0,90,74,True,0.532123327255249
0,10,47,24,exact,130,130,74.0,74,64,True,0.5298924446105957
0,10,48,19,exact,113,113,57.0,57,40,True,0.5162718296051025
0,10,49,23,exact,127,127,65.0,65,60,True,0.5167853832244873
0,10,50,23,exact,127,127,76.0,76,55,True,0.5173799991607666
0,10,51,22,exact,124,124,77.0,77,64,True,0.5161831378936768
0,10,52,19,exact,113,113,59.0,59,47,True,0.5027439594268799
0,10,53,25,exact,133,133,76.0,76,59,True,0.5006868839263916
0,10,54,21,exact,121,121,64.0,64,51,True,0.4961228370666504
0,10,55,21,exact,121,121,65.0,65,55,True,0.5092079639434814
0,10,56,26,exact,136,136,82.0,82,68,True,0.511397123336792
0,10,57,25,exact,133,133,73.0,73,60,True,0.5149195194244385
0,10,58,21,exact,121,121,57.0,57,45,True,0.5123677253723145
0,10,59,26,exact,136,136,78.0,78,68,True,0.5104677677154541
0,10,60,22,exact,124,124,73.0,73,51,True,0.515906810760498
0,10,61,21,exact,121,121,70.0,70,47,True,0.5104861259460449
0,10,62,27,exact,139,139,82.0,82,73,True,0.5107953548431396
0,10,63,16,exact,101,101,47.0,47,34,True,0.5112018585205078
0,10,64,19,exact,113,113,56.0,56,43,True,0.5137455463409424
0,10,65,25,exact,133,133,82.0,82,62,True,0.5137414932250977
0,10,66,20,exact,117,117,61.0,61,50,True,0.5182855129241943
0,10,67,24,exact,130,130,76.0,76,63,True,0.5138554573059082
0,10,68,24,exact,130,130,81.0,81,66,True,0.5135035514831543
0,10,69,20,exact,117,117,65.0,65,46,True,0.5135927200317383
0,10,70,24,exact,130,130,79.0,79,63,True,0.5246784687042236
0,10,71,25,exact,133,133,83.0,83,69,True,0.5101969242095947
0,10,72,19,exact,113,113,51.0,51,44,True,0.5095012187957764
0,10,73,23,exact,127,127,72.0,72,54,True,0.5216429233551025
0,10,74,28,exact,142,142,93.0,93,80,True,0.5181841850280762
0,10,75,27,exact,139,139,89.0,89,68,True,0.5117132663726807
0,10,76,13,exact,87,87,35.0,35,23,True,0.5014817714691162
0,10,77,20,exact,117,117,62.0,62,51,True,0.5019500255584717
0,10,78,23,exact,127,127,75.0,75,56,True,0.5173976421356201
0,10,79,26,exact,136,136,80.0,80,68,True,0.5301895141601562
0,10,80,20,exact,117,117,63.0,63,50,True,0.5304443836212158
0,10,81,20,exact,117,117,54.0,54,51,True,0.5303003787994385
0,10,82,23,exact,127,127,77.0,77,57,True,0.5304601192474365
0,10,83,26,exact,136,136,91.0,91,69,True,0.5318315029144287
0,10,84,19,exact,113,113,50.0,50,43,True,0.5172629356384277
0,10,85,19,exact,113,113,64.0,64,38,True,0.5302679538726807
0,10,86,22,exact,124,124,61.0,61,52,True,0.5307800769805908
0,10,87,22,exact,124,124,62.0,62,54,True,0.5112454891204834
0,10,88,28,exact,142,142,93.0,93,71,True,0.4991490840911865
0,10,89,20,exact,117,117,59.0,59,48,True,0.5082869529724121
0,10,90,22,exact,124,124,66.0,66,53,True,0.5075914859771729
0,10,91,19,exact,113,113,55.0,55,43,True,0.5106396675109863
0,10,92,25,exact,133,133,75.0,75,66,True,0.5129256248474121
0,10,93,23,exact,127,127,75.0,75,56,True,0.5219180583953857
0,10,94,24,exact,130,130,80.0,80,57,True,0.5123012065887451
0,10,95,20,exact,117,117,64.0,64,42,True,0.49939942359924316
0,10,96,17,exact,105,105,48.0,48,30,True,0.5210630893707275
0,10,97,19,exact,113,113,61.0,61,46,True,0.5079522132873535
0,10,98,26,exact,136,136,84.0,84,77,True,0.514838695526123
0,10,99,22,exact,124,124,75.0,75,52,True,0.5134143829345703
0,10,0,26,lucas,8,8,67.0,67,67,True,0.823068380355835
0,10,1,27,lucas,9,9,75.0,75,75,True,0.7844345569610596
0,10,2,14,lucas,6,6,22.0,22,28,True,0.956507682800293
0,10,3,20,lucas,9,9,46.0,46,50,True,0.773200273513794
0,10,4,19,lucas,6,6,44.0,44,50,True,0.9632418155670166
0,10,5,23,lucas,8,8,57.0,57,58,True,0.8177177906036377
0,10,6,23,lucas,8,8,53.0,53,57,True,0.8128583431243896
0,10,7,21,lucas,9,9,51.0,51,53,True,0.7545366287231445
0,10,8,22,lucas,8,8,48.0,48,56,True,0.8206236362457275
0,10,9,25,lucas,7,7,60.0,60,60,True,0.8858208656311035
0,10,10,21,lucas,9,9,53.0,53,52,True,0.792029619216919
0,10,11,21,lucas,6,6,51.0,51,56,True,0.9847841262817383
0,10,12,19,lucas,7,7,46.0,46,46,True,0.9031069278717041
0,10,13,28,lucas,9,9,76.0,76,76,True,0.7923219203948975
0,10,14,22,lucas,7,7,52.0,52,54,True,0.865654706954956
0,10,15,25,lucas,7,7,70.0,70,72,True,0.8785555362701416
0,10,16,23,lucas,7,7,59.0,59,64,True,0.8730289936065674
0,10,17,25,lucas,8,8,64.0,64,63,True,0.8165409564971924
0,10,18,20,lucas,8,8,43.0,43,43,True,0.8037509918212891
0,10,19,23,lucas,8,8,54.0,54,54,True,0.8151533603668213
0,10,20,17,lucas,7,7,37.0,37,37,True,0.8781440258026123
0,10,21,24,lucas,8,8,61.0,61,65,True,0.8163650035858154
0,10,22,23,lucas,8,8,59.0,59,58,True,0.8401939868927002
0,10,23,25,lucas,8,8,68.0,68,67,True,0.8292217254638672
0,10,24,24,lucas,8,8,57.0,57,57,True,0.8208727836608887
0,10,25,18,lucas,7,7,39.0,39,44,True,0.8729400634765625
0,10,26,21,lucas,8,8,43.0,43,43,True,0.8075511455535889
0,10,27,22,lucas,8,8,50.0,50,50,True,0.7998101711273193
0,10,28,21,lucas,7,7,48.0,48,48,True,0.8640236854553223
0,10,29,19,lucas,6,6,45.0,45,45,True,0.9697403907775879
0,10,30,27,lucas,8,8,74.0,74,81,True,0.82808518409729
0,10,31,18,lucas,7,7,35.0,35,35,True,0.8867533206939697
0,10,32,20,lucas,6,6,46.0,46,46,True,0.9713246822357178
0,10,33,25,lucas,7,7,65.0,65,65,True,0.8930692672729492
0,10,34,21,lucas,8,8,53.0,53,56,True,0.8160769939422607
0,10,35,22,lucas,9,9,50.0,50,50,True,0.7660703659057617
0,10,36,21,lucas,7,7,50.0,50,50,True,0.8636672496795654
0,10,37,26,lucas,8,8,68.0,68,68,True,0.8001201152801514
0,10,38,21,lucas,6,6,50.0,50,50,True,0.9604909420013428
0,10,39,18,lucas,7,7,43.0,43,42,True,0.8744430541992188
0,10,40,24,lucas,8,8,60.0,60,64,True,0.834662675857544
0,10,41,25,lucas,8,8,68.0,68,67,True,0.8343451023101807
0,10,42,21,lucas,7,7,54.0,54,58,True,0.895782470703125
0,10,43,24,lucas,8,8,54.0,54,54,True,0.8362441062927246
0,10,44,25,lucas,10,10,62.0,62,62,True,0.7536880970001221
0,10,45,21,lucas,7,7,52.0,52,54,True,0.8870830535888672
0,10,46,27,lucas,8,8,74.0,74,74,True,0.8228209018707275
0,10,47,24,lucas,8,8,63.0,63,64,True,0.8080346584320068
0,10,48,19,lucas,7,7,40.0,40,40,True,0.8671293258666992
0,10,49,23,lucas,8,8,58.0,58,60,True,0.8090157508850098
0,10,50,23,lucas,7,7,56.0,56,55,True,0.886664628982544
0,10,51,22,lucas,7,7,57.0,57,64,True,0.8920366764068604
0,10,52,19,lucas,6,6,45.0,45,47,True,0.9831147193908691
0,10,53,25,lucas,9,9,60.0,60,59,True,0.7956206798553467
0,10,54,21,lucas,8,8,50.0,50,51,True,0.8410089015960693
0,10,55,21,lucas,8,8,54.0,54,55,True,0.8216314315795898
0,10,56,26,lucas,8,8,68.0,68,68,True,0.795283317565918
0,10,57,25,lucas,8,8,61.0,61,60,True,0.7943973541259766
0,10,58,21,lucas,8,8,46.0,46,45,True,0.7951743602752686
0,10,59,26,lucas,9,9,69.0,69,68,True,0.7856898307800293
0,10,60,22,lucas,8,8,51.0,51,51,True,0.8140895366668701
0,10,61,21,lucas,8,8,47.0,47,47,True,0.8236451148986816
0,10,62,27,lucas,9,9,73.0,73,73,True,0.8000164031982422
0,10,63,16,lucas,7,7,34.0,34,34,True,0.9086892604827881
0,10,64,19,lucas,7,7,43.0,43,43,True,0.9088671207427979
0,10,65,25,lucas,9,9,62.0,62,62,True,0.8020071983337402
0,10,66,20,lucas,8,8,47.0,47,50,True,0.8387918472290039
0,10,67,24,lucas,9,9,63.0,63,63,True,0.780853271484375
0,10,68,24,lucas,7,7,61.0,61,66,True,0.892615556716919
0,10,69,20,lucas,6,6,46.0,46,46,True,0.9622962474822998
0,10,70,24,lucas,7,7,63.0,63,63,True,0.8884687423706055
0,10,71,25,lucas,7,7,68.0,68,69,True,0.9004898071289062
0,10,72,19,lucas,7,7,44.0,44,44,True,0.9134283065795898
0,10,73,23,lucas,9,9,54.0,54,54,True,0.8060588836669922
0,10,74,28,lucas,8,8,77.0,77,80,True,0.8402514457702637
0,10,75,27,lucas,8,8,68.0,68,68,True,0.835397481918335
0,10,76,13,lucas,5,5,23.0,23,23,True,1.074629545211792
0,10,77,20,lucas,7,7,49.0,49,51,True,0.8744544982910156
0,10,78,23,lucas,7,7,56.0,56,56,True,0.8805575370788574
0,10,79,26,lucas,9,9,65.0,65,68,True,0.7794618606567383
0,10,80,20,lucas,7,7,51.0,51,50,True,0.8773345947265625
0,10,81,20,lucas,8,8,47.0,47,51,True,0.809520959854126
0,10,82,23,lucas,7,7,57.0,57,57,True,0.8761303424835205
0,10,83,26,lucas,9,9,69.0,69,69,True,0.7751574516296387
0,10,84,19,lucas,7,7,41.0,41,43,True,0.884758472442627
0,10,85,19,lucas,7,7,38.0,38,38,True,0.8858294486999512
0,10,86,22,lucas,8,8,52.0,52,52,True,0.8185224533081055
0,10,87,22,lucas,7,7,53.0,53,54,True,0.8685092926025391
0,10,88,28,lucas,9,9,71.0,71,71,True,0.7667520046234131
0,10,89,20,lucas,9,9,48.0,48,48,True,0.7556374073028564
0,10,90,22,lucas,8,8,53.0,53,53,True,0.8023326396942139
0,10,91,19,lucas,7,7,43.0,43,43,True,0.9088406562805176
0,10,92,25,lucas,9,9,66.0,66,66,True,0.8062212467193604
0,10,93,23,lucas,8,8,56.0,56,56,True,0.8539676666259766
0,10,94,24,lucas,8,8,58.0,58,57,True,0.8516552448272705
0,10,95,20,lucas,8,8,42.0,42,42,True,0.8373522758483887
0,10,96,17,lucas,6,6,30.0,30,30,True,0.9608023166656494
0,10,97,19,lucas,6,6,42.0,42,46,True,0.9330072402954102
0,10,98,26,lucas,7,7,70.0,70,77,True,0.8658657073974609
0,10,99,22,lucas,8,8,52.0,52,52,True,0.8095748424530029
0,15,0,52,exact,427,427,267.0,267,202,True,1.5111665725708008
0,15,1,54,exact,437,437,701.0,,211,False,1.474637746810913
0,15,2,47,exact,402,402,615.0,,167,False,1.5261671543121338
0,15,3,53,exact,432,432,263.0,263,190,True,1.5472404956817627
0,15,4,45,exact,392,392,612.0,,163,False,1.4639849662780762
0,15,5,53,exact,432,432,258.0,258,179,True,1.492863416671753
0,15,6,56,exact,446,446,281.0,281,210,True,1.5256929397583008
0,15,7,50,exact,417,417,264.0,264,183,True,1.5835437774658203
0,15,8,53,exact,432,432,272.0,272,184,True,1.5835707187652588
0,15,9,51,exact,422,422,669.0,,188,False,1.507568597793579
0,15,10,45,exact,392,392,235.0,235,152,True,1.5188870429992676
0,15,11,47,exact,402,402,259.0,259,169,True,1.52042818069458
0,15,12,51,exact,422,422,244.0,244,202,True,1.49613618850708
0,15,13,53,exact,432,432,263.0,263,210,True,1.5134968757629395
0,15,14,54,exact,437,437,274.0,274,198,True,1.5210072994232178
0,15,15,50,exact,417,417,259.0,259,192,True,1.5264675617218018
0,15,16,52,exact,427,427,291.0,291,202,True,1.5875632762908936
0,15,17,51,exact,422,422,246.0,246,193,True,1.573317050933838
0,15,18,56,exact,446,446,735.0,,218,False,1.5364751815795898
0,15,19,45,exact,392,392,238.0,238,160,True,1.4708342552185059
0,15,20,54,exact,437,437,254.0,254,216,True,1.511322259902954
0,15,21,50,exact,417,417,249.0,249,191,True,1.4429333209991455
0,15,22,54,exact,437,437,238.0,238,214,True,1.5218429565429688
0,15,23,55,exact,442,442,293.0,293,232,True,1.5767993927001953
0,15,24,56,exact,446,446,278.0,278,218,True,1.566643238067627
0,15,25,53,exact,432,432,269.0,269,183,True,1.5344631671905518
0,15,26,57,exact,450,450,333.0,333,222,True,1.5282723903656006
0,15,27,57,exact,450,450,284.0,284,234,True,1.5676071643829346
0,15,28,48,exact,407,407,640.0,,173,False,1.5529146194458008
0,15,29,52,exact,427,427,688.0,,195,False,1.5257456302642822
0,15,30,60,exact,462,462,788.0,,257,False,1.5407392978668213
0,15,31,56,exact,446,446,343.0,343,237,True,1.5292112827301025
0,15,32,54,exact,437,437,286.0,286,199,True,1.522979736328125
0,15,33,53,exact,432,432,249.0,249,210,True,1.4706811904907227
0,15,34,52,exact,427,427,687.0,,190,False,1.488450527191162
0,15,35,53,exact,432,432,285.0,285,206,True,1.5629892349243164
0,15,36,39,exact,356,356,208.0,208,135,True,1.533979892730713
0,15,37,56,exact,446,446,294.0,294,217,True,1.539247989654541
0,15,38,47,exact,402,402,638.0,,167,False,1.4935545921325684
0,15,39,54,exact,437,437,309.0,309,217,True,1.479295015335083
0,15,40,54,exact,437,437,689.0,,203,False,1.5063440799713135
0,15,41,45,exact,392,392,226.0,226,146,True,1.498523235321045
0,15,42,44,exact,386,386,222.0,222,157,True,1.517909049987793
0,15,43,55,exact,442,442,274.0,274,216,True,1.5337471961975098
0,15,44,55,exact,442,442,721.0,,226,False,1.5264370441436768
0,15,45,55,exact,442,442,291.0,291,216,True,1.5126078128814697
0,15,46,41,exact,368,368,214.0,214,152,True,1.4800596237182617
0,15,47,64,exact,478,478,329.0,329,262,True,1.5342886447906494
0,15,48,55,exact,442,442,293.0,293,223,True,1.5387382507324219
0,15,49,53,exact,432,432,287.0,287,208,True,1.5378930568695068
0,15,50,52,exact,427,427,672.0,,198,False,1.4845335483551025
0,15,51,58,exact,454,454,255.0,255,225,True,1.4843089580535889
0,15,52,59,exact,458,458,756.0,,239,False,1.5306456089019775
0,15,53,48,exact,407,407,216.0,216,187,True,1.519380807876587
0,15,54,63,exact,474,474,359.0,359,252,True,1.5321791172027588
0,15,55,57,exact,450,450,283.0,283,230,True,1.495053768157959
0,15,56,49,exact,412,412,277.0,277,186,True,1.5264194011688232
0,15,57,43,exact,380,380,233.0,233,156,True,1.5088012218475342
0,15,58,51,exact,422,422,266.0,266,205,True,1.53753662109375
0,15,59,60,exact,462,462,301.0,301,243,True,1.5673751831054688
0,15,60,54,exact,437,437,294.0,294,210,True,1.53702974319458
0,15,61,62,exact,470,470,344.0,344,244,True,1.5888421535491943
0,15,62,53,exact,432,432,254.0,254,192,True,1.4969422817230225
0,15,63,51,exact,422,422,271.0,271,185,True,1.4792912006378174
0,15,64,44,exact,386,386,608.0,,150,False,1.5603358745574951
0,15,65,55,exact,442,442,278.0,278,191,True,1.5589170455932617
0,15,66,50,exact,417,417,679.0,,194,False,1.5670626163482666
0,15,67,50,exact,417,417,258.0,258,178,True,1.5775237083435059
0,15,68,56,exact,446,446,256.0,256,221,True,1.591728925704956
0,15,69,49,exact,412,412,668.0,,190,False,1.5811340808868408
0,15,70,50,exact,417,417,275.0,275,202,True,1.5784924030303955
0,15,71,57,exact,450,450,279.0,279,227,True,1.4917471408843994
0,15,72,53,exact,432,432,269.0,269,210,True,1.4811921119689941
0,15,73,57,exact,450,450,279.0,279,229,True,1.4803733825683594
0,15,74,51,exact,422,422,277.0,277,201,True,1.4578683376312256
0,15,75,52,exact,427,427,269.0,269,203,True,1.4892911911010742
0,15,76,53,exact,432,432,696.0,,189,False,1.5239810943603516
0,15,77,52,exact,427,427,272.0,272,190,True,1.5356802940368652
0,15,78,52,exact,427,427,255.0,255,191,True,1.533099889755249
0,15,79,50,exact,417,417,256.0,256,189,True,1.4867982864379883
0,15,80,57,exact,450,450,711.0,,238,False,1.5211331844329834
0,15,81,59,exact,458,458,748.0,,244,False,1.4901747703552246
0,15,82,44,exact,386,386,224.0,224,154,True,1.5005395412445068
0,15,83,55,exact,442,442,302.0,302,214,True,1.5022830963134766
0,15,84,54,exact,437,437,259.0,259,199,True,1.5224547386169434
0,15,85,52,exact,427,427,267.0,267,188,True,1.5911967754364014
0,15,86,61,exact,466,466,319.0,319,243,True,1.5944547653198242
0,15,87,57,exact,450,450,310.0,310,199,True,1.5870494842529297
0,15,88,55,exact,442,442,286.0,286,222,True,1.5742993354797363
0,15,89,43,exact,380,380,205.0,205,151,True,1.5506725311279297
0,15,90,50,exact,417,417,262.0,262,187,True,1.487267017364502
0,15,91,51,exact,422,422,268.0,268,193,True,1.5462517738342285
0,15,92,50,exact,417,417,264.0,264,198,True,1.5923678874969482
0,15,93,55,exact,442,442,291.0,291,211,True,1.5450232028961182
0,15,94,58,exact,454,454,311.0,311,229,True,1.505843162536621
0,15,95,61,exact,466,466,318.0,318,250,True,1.4864044189453125
0,15,96,50,exact,417,417,265.0,265,176,True,1.4727890491485596
0,15,97,59,exact,458,458,309.0,309,227,True,1.5630512237548828
0,15,98,63,exact,474,474,790.0,,242,False,1.5810482501983643
0,15,99,55,exact,442,442,282.0,282,221,True,1.5821514129638672
0,15,0,52,lucas,12,12,205.0,205,202,True,2.0941600799560547
0,15,1,54,lucas,12,12,208.0,208,211,True,2.080519676208496
0,15,2,47,lucas,10,10,170.0,170,167,True,2.2051033973693848
0,15,3,53,lucas,11,11,194.0,194,190,True,2.0403780937194824
0,15,4,45,lucas,10,10,163.0,163,163,True,2.197396993637085
0,15,5,53,lucas,11,11,182.0,182,179,True,2.161656379699707
0,15,6,56,lucas,11,11,208.0,208,210,True,2.1430535316467285
0,15,7,50,lucas,11,11,193.0,,183,False,2.0756285190582275
0,15,8,53,lucas,13,13,188.0,188,184,True,2.0006701946258545
0,15,9,51,lucas,12,12,186.0,186,188,True,2.063204765319824
0,15,10,45,lucas,10,10,151.0,151,152,True,2.1766672134399414
0,15,11,47,lucas,11,11,172.0,172,169,True,2.106088399887085
0,15,12,51,lucas,11,11,194.0,194,202,True,2.1465725898742676
0,15,13,53,lucas,10,10,211.0,211,210,True,2.219749689102173
0,15,14,54,lucas,11,11,197.0,197,198,True,2.121094226837158
0,15,15,50,lucas,11,11,187.0,187,192,True,2.0672147274017334
0,15,16,52,lucas,11,11,183.0,183,202,True,2.164039373397827
0,15,17,51,lucas,11,11,187.0,187,193,True,2.21799373626709
