solver_name,beta_schedule_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_linear,linear,5,0,5,lucas,4,4,6.0,6,6,True,0.2500936985015869
QWaveSampler_linear,linear,5,1,5,lucas,4,4,6.0,6,6,True,0.243088960647583
QWaveSampler_linear,linear,5,2,4,lucas,3,3,4.0,4,4,True,0.2616457939147949
QWaveSampler_linear,linear,5,3,7,lucas,5,5,10.0,10,10,True,0.2571089267730713
QWaveSampler_linear,linear,5,4,5,lucas,5,5,7.0,7,7,True,0.2498319149017334
QWaveSampler_linear,linear,5,5,8,lucas,5,5,14.0,14,14,True,0.24364590644836426
QWaveSampler_linear,linear,5,6,4,lucas,4,4,5.0,5,5,True,0.2507593631744385
QWaveSampler_linear,linear,5,7,6,lucas,4,4,10.0,10,10,True,0.2517542839050293
QWaveSampler_linear,linear,5,8,6,lucas,4,4,9.0,9,9,True,0.24797940254211426
QWaveSampler_linear,linear,5,9,6,lucas,5,5,9.0,9,9,True,0.2412426471710205
QWaveSampler_linear,linear,5,10,5,lucas,4,4,7.0,7,7,True,0.24927377700805664
QWaveSampler_linear,linear,5,11,6,lucas,4,4,8.0,8,8,True,0.24866199493408203
QWaveSampler_linear,linear,5,12,7,lucas,4,4,12.0,12,12,True,0.24666857719421387
QWaveSampler_linear,linear,5,13,5,lucas,3,3,8.0,8,8,True,0.26193809509277344
QWaveSampler_linear,linear,5,14,7,lucas,5,5,11.0,11,11,True,0.23889446258544922
QWaveSampler_linear,linear,5,15,8,lucas,5,5,13.0,13,13,True,0.25301337242126465
QWaveSampler_linear,linear,5,16,6,lucas,5,5,8.0,8,8,True,0.23693370819091797
QWaveSampler_linear,linear,5,17,7,lucas,5,5,12.0,12,12,True,0.24237704277038574
QWaveSampler_linear,linear,5,18,9,lucas,5,5,16.0,16,16,True,0.243896484375
QWaveSampler_linear,linear,5,19,10,lucas,5,5,20.0,20,20,True,0.25353431701660156
QWaveSampler_linear,linear,5,20,4,lucas,5,5,6.0,6,6,True,0.24430441856384277
QWaveSampler_linear,linear,10,0,26,lucas,8,8,67.0,67,67,True,1.2907195091247559
QWaveSampler_linear,linear,10,1,27,lucas,9,9,75.0,75,75,True,1.2606379985809326
QWaveSampler_linear,linear,10,2,14,lucas,6,6,22.0,22,28,True,1.3196113109588623
QWaveSampler_linear,linear,10,3,20,lucas,9,9,45.0,45,50,True,1.2677834033966064
QWaveSampler_linear,linear,10,4,19,lucas,6,6,44.0,44,50,True,1.3388636112213135
QWaveSampler_linear,linear,10,5,23,lucas,8,8,56.0,56,58,True,1.2932798862457275
QWaveSampler_linear,linear,10,6,23,lucas,8,8,53.0,53,57,True,1.2810721397399902
QWaveSampler_linear,linear,10,7,21,lucas,9,9,51.0,51,53,True,1.2826855182647705
QWaveSampler_linear,linear,10,8,22,lucas,8,8,47.0,47,56,True,1.2715420722961426
QWaveSampler_linear,linear,10,9,25,lucas,7,7,60.0,60,60,True,1.2970240116119385
QWaveSampler_linear,linear,10,10,21,lucas,9,9,52.0,52,52,True,1.2604033946990967
QWaveSampler_linear,linear,10,11,21,lucas,6,6,51.0,51,56,True,1.3387243747711182
QWaveSampler_linear,linear,10,12,19,lucas,7,7,46.0,46,46,True,1.307591438293457
QWaveSampler_linear,linear,10,13,28,lucas,9,9,76.0,76,76,True,1.2665557861328125
QWaveSampler_linear,linear,10,14,22,lucas,7,7,52.0,52,54,True,1.2954776287078857
QWaveSampler_linear,linear,10,15,25,lucas,7,7,70.0,70,72,True,1.313844919204712
QWaveSampler_linear,linear,10,16,23,lucas,7,7,59.0,59,64,True,1.2958076000213623
QWaveSampler_linear,linear,10,17,25,lucas,8,8,63.0,63,63,True,1.2776377201080322
QWaveSampler_linear,linear,10,18,20,lucas,8,8,43.0,43,43,True,1.2733402252197266
QWaveSampler_linear,linear,10,19,23,lucas,8,8,54.0,54,54,True,1.273719072341919
QWaveSampler_linear,linear,10,20,17,lucas,7,7,37.0,37,37,True,1.3073151111602783
QWaveSampler_linear,linear,10,21,24,lucas,8,8,61.0,61,65,True,1.2881081104278564
QWaveSampler_linear,linear,10,22,23,lucas,8,8,57.0,57,58,True,1.2730450630187988
QWaveSampler_linear,linear,10,23,25,lucas,8,8,67.0,67,67,True,1.2782199382781982
QWaveSampler_linear,linear,10,24,24,lucas,8,8,57.0,57,57,True,1.2862129211425781
QWaveSampler_linear,linear,10,25,18,lucas,7,7,39.0,39,44,True,1.3529560565948486
QWaveSampler_linear,linear,10,26,21,lucas,8,8,43.0,43,43,True,1.2688517570495605
QWaveSampler_linear,linear,10,27,22,lucas,8,8,50.0,50,50,True,1.2749922275543213
QWaveSampler_linear,linear,10,28,21,lucas,7,7,48.0,48,48,True,1.3202385902404785
QWaveSampler_linear,linear,10,29,19,lucas,6,6,45.0,45,45,True,1.3351988792419434
QWaveSampler_linear,linear,10,30,27,lucas,8,8,74.0,74,81,True,1.2795071601867676
QWaveSampler_linear,linear,10,31,18,lucas,7,7,35.0,35,35,True,1.3011078834533691
QWaveSampler_linear,linear,10,32,20,lucas,6,6,46.0,46,46,True,1.3449504375457764
QWaveSampler_linear,linear,10,33,25,lucas,7,7,65.0,65,65,True,1.3111040592193604
QWaveSampler_linear,linear,10,34,21,lucas,8,8,53.0,53,56,True,1.2890563011169434
QWaveSampler_linear,linear,10,35,22,lucas,9,9,50.0,50,50,True,1.2550914287567139
QWaveSampler_linear,linear,10,36,21,lucas,7,7,50.0,50,50,True,1.303283929824829
QWaveSampler_linear,linear,10,37,26,lucas,8,8,68.0,68,68,True,1.2787764072418213
QWaveSampler_linear,linear,10,38,21,lucas,6,6,50.0,50,50,True,1.3224287033081055
QWaveSampler_linear,linear,10,39,18,lucas,7,7,42.0,42,42,True,1.305711030960083
QWaveSampler_linear,linear,10,40,24,lucas,8,8,60.0,60,64,True,1.2747538089752197
QWaveSampler_linear,linear,10,41,25,lucas,8,8,67.0,67,67,True,1.285221815109253
QWaveSampler_linear,linear,10,42,21,lucas,7,7,52.0,52,58,True,1.3070800304412842
QWaveSampler_linear,linear,10,43,24,lucas,8,8,54.0,54,54,True,1.2864933013916016
QWaveSampler_linear,linear,10,44,25,lucas,10,10,62.0,62,62,True,1.2417151927947998
QWaveSampler_linear,linear,10,45,21,lucas,7,7,52.0,52,54,True,1.307804822921753
QWaveSampler_linear,linear,10,46,27,lucas,8,8,74.0,74,74,True,1.2901012897491455
QWaveSampler_linear,linear,10,47,24,lucas,8,8,62.0,62,64,True,1.285444974899292
QWaveSampler_linear,linear,10,48,19,lucas,7,7,40.0,40,40,True,1.2967617511749268
QWaveSampler_linear,linear,10,49,23,lucas,8,8,58.0,58,60,True,1.2813282012939453
QWaveSampler_linear,linear,15,0,52,lucas,12,12,196.0,196,202,True,3.498112916946411
QWaveSampler_linear,linear,15,1,54,lucas,12,12,205.0,205,211,True,3.487746238708496
QWaveSampler_linear,linear,15,2,47,lucas,10,10,165.0,165,167,True,3.563018798828125
QWaveSampler_linear,linear,15,3,53,lucas,11,11,190.0,190,190,True,3.540280818939209
QWaveSampler_linear,linear,15,4,45,lucas,10,10,162.0,162,163,True,3.5710952281951904
QWaveSampler_linear,linear,15,5,53,lucas,11,11,179.0,179,179,True,3.5208933353424072
QWaveSampler_linear,linear,15,6,56,lucas,11,11,206.0,206,210,True,3.5444438457489014
QWaveSampler_linear,linear,15,7,50,lucas,11,11,184.0,,183,False,3.549065113067627
QWaveSampler_linear,linear,15,8,53,lucas,13,13,184.0,184,184,True,3.413398265838623
QWaveSampler_linear,linear,15,9,51,lucas,12,12,177.0,177,188,True,3.526087999343872
QWaveSampler_linear,linear,15,10,45,lucas,10,10,150.0,150,152,True,3.582301139831543
QWaveSampler_linear,linear,15,11,47,lucas,11,11,168.0,168,169,True,3.5764729976654053
QWaveSampler_linear,linear,15,12,51,lucas,11,11,191.0,,202,False,3.529960870742798
QWaveSampler_linear,linear,15,13,53,lucas,10,10,205.0,205,210,True,3.6313743591308594
QWaveSampler_linear,linear,15,14,54,lucas,11,11,197.0,197,198,True,3.5292141437530518
QWaveSampler_linear,linear,15,15,50,lucas,11,11,187.0,,192,False,3.5727877616882324
QWaveSampler_linear,linear,15,16,52,lucas,11,11,183.0,183,202,True,3.5895943641662598
QWaveSampler_linear,linear,15,17,51,lucas,11,11,186.0,186,193,True,3.543346643447876
QWaveSampler_linear,linear,15,18,56,lucas,12,12,214.0,214,218,True,3.479279041290283
QWaveSampler_linear,linear,15,19,45,lucas,10,10,150.0,150,160,True,3.6116557121276855
QWaveSampler_linear,linear,15,20,54,lucas,11,11,200.0,200,216,True,3.56905460357666
QWaveSampler_linear,linear,15,21,50,lucas,10,10,183.0,183,191,True,3.5938801765441895
QWaveSampler_linear,linear,15,22,54,lucas,11,11,207.0,207,214,True,3.5821595191955566
QWaveSampler_linear,linear,15,23,55,lucas,11,11,216.0,216,232,True,3.6078572273254395
QWaveSampler_linear,linear,15,24,56,lucas,12,12,218.0,218,218,True,3.5241596698760986
QWaveSampler_linear,linear,15,25,53,lucas,12,12,183.0,183,183,True,3.527059555053711
QWaveSampler_linear,linear,15,26,57,lucas,12,12,220.0,220,222,True,3.500520706176758
QWaveSampler_linear,linear,15,27,57,lucas,11,11,223.0,,234,False,3.650160789489746
QWaveSampler_linear,linear,15,28,48,lucas,9,9,173.0,173,173,True,3.692692518234253
QWaveSampler_linear,linear,15,29,52,lucas,10,10,191.0,191,195,True,3.597146987915039
QWaveSampler_linear,linear,15,30,60,lucas,11,11,237.0,237,257,True,3.577695846557617
QWaveSampler_linear,linear,15,31,56,lucas,11,11,219.0,219,237,True,3.5660064220428467
QWaveSampler_linear,linear,15,32,54,lucas,12,12,196.0,196,199,True,3.5197415351867676
QWaveSampler_linear,linear,15,33,53,lucas,11,11,195.0,195,210,True,3.553738594055176
QWaveSampler_linear,linear,15,34,52,lucas,11,11,186.0,186,190,True,3.544440984725952
QWaveSampler_linear,linear,15,35,53,lucas,10,10,205.0,205,206,True,3.6427903175354004
QWaveSampler_linear,linear,15,36,39,lucas,9,9,131.0,131,135,True,3.7280845642089844
QWaveSampler_linear,linear,15,37,56,lucas,12,12,211.0,,217,False,3.519493579864502
QWaveSampler_linear,linear,15,38,47,lucas,11,11,164.0,164,167,True,3.5554418563842773
QWaveSampler_linear,linear,15,39,54,lucas,11,11,202.0,202,217,True,3.5706582069396973
QWaveSampler_linear,linear,15,40,54,lucas,11,11,201.0,,203,False,3.5634987354278564
QWaveSampler_linear,linear,15,41,45,lucas,10,10,145.0,145,146,True,3.691692590713501
QWaveSampler_linear,linear,15,42,44,lucas,11,11,157.0,157,157,True,3.5878231525421143
QWaveSampler_linear,linear,15,43,55,lucas,11,11,210.0,210,216,True,3.592313289642334
QWaveSampler_linear,linear,15,44,55,lucas,10,10,212.0,212,226,True,3.6452314853668213
QWaveSampler_linear,linear,15,45,55,lucas,11,11,212.0,212,216,True,3.6793525218963623
QWaveSampler_linear,linear,15,46,41,lucas,9,9,136.0,136,152,True,3.754403829574585
QWaveSampler_linear,linear,15,47,64,lucas,14,14,253.0,253,262,True,3.472581624984741
QWaveSampler_linear,linear,15,48,55,lucas,12,12,220.0,220,223,True,3.738783121109009
QWaveSampler_linear,linear,15,49,53,lucas,12,12,196.0,196,208,True,3.596708297729492
QWaveSampler_linear,linear,20,0,96,lucas,15,15,471.0,,491,False,7.511013031005859
QWaveSampler_linear,linear,20,1,113,lucas,17,17,617.0,617,616,True,7.525767087936401
QWaveSampler_linear,linear,20,2,84,lucas,12,12,406.0,406,406,True,8.024447441101074
QWaveSampler_linear,linear,20,3,99,lucas,16,16,512.0,,510,False,7.434732913970947
QWaveSampler_linear,linear,20,4,75,lucas,12,12,343.0,343,378,True,7.736597776412964
QWaveSampler_linear,linear,20,5,95,lucas,14,14,508.0,508,522,True,7.562976837158203
QWaveSampler_linear,linear,20,6,92,lucas,14,14,459.0,459,475,True,7.6466264724731445
QWaveSampler_linear,linear,20,7,94,lucas,15,15,500.0,,494,False,7.658785343170166
QWaveSampler_linear,linear,20,8,95,lucas,13,13,455.0,455,455,True,7.710009813308716
QWaveSampler_linear,linear,20,9,96,lucas,15,15,493.0,,499,False,7.503030776977539
QWaveSampler_linear,linear,20,10,98,lucas,14,14,489.0,489,503,True,7.561330795288086
QWaveSampler_linear,linear,20,11,96,lucas,15,15,502.0,502,490,True,7.529579401016235
QWaveSampler_linear,linear,20,12,89,lucas,12,12,429.0,429,438,True,7.777725696563721
QWaveSampler_linear,linear,20,13,93,lucas,14,14,462.0,462,467,True,7.5054686069488525
QWaveSampler_linear,linear,20,14,101,lucas,15,15,517.0,517,531,True,7.5411834716796875
QWaveSampler_linear,linear,20,15,91,lucas,16,16,440.0,440,442,True,7.440135478973389
QWaveSampler_linear,linear,20,16,85,lucas,14,14,421.0,,427,False,7.502941370010376
QWaveSampler_linear,linear,20,17,99,lucas,14,14,531.0,,529,False,7.550096273422241
QWaveSampler_linear,linear,20,18,99,lucas,15,15,489.0,489,502,True,7.403576374053955
QWaveSampler_linear,linear,20,19,93,lucas,14,14,494.0,,501,False,7.574244976043701
QWaveSampler_linear,linear,20,20,104,lucas,16,16,526.0,,530,False,7.379932641983032
QWaveSampler_linear,linear,20,21,100,lucas,14,14,535.0,,552,False,7.549025535583496
QWaveSampler_linear,linear,20,22,87,lucas,14,14,399.0,399,398,True,7.53176736831665
QWaveSampler_linear,linear,20,23,97,lucas,14,14,494.0,,517,False,7.519408464431763
QWaveSampler_linear,linear,20,24,95,lucas,16,16,476.0,476,492,True,7.348215818405151
QWaveSampler_linear,linear,20,25,99,lucas,15,15,530.0,,517,False,7.6178553104400635
QWaveSampler_linear,linear,20,26,103,lucas,15,15,531.0,531,531,True,7.5180065631866455
QWaveSampler_linear,linear,20,27,102,lucas,15,15,546.0,546,547,True,7.533418893814087
QWaveSampler_linear,linear,20,28,92,lucas,16,16,447.0,447,471,True,7.339983701705933
QWaveSampler_linear,linear,20,29,84,lucas,15,15,421.0,421,426,True,7.498594284057617
QWaveSampler_linear,linear,20,30,80,lucas,12,12,380.0,380,400,True,7.675628900527954
QWaveSampler_linear,linear,20,31,91,lucas,14,14,481.0,481,479,True,7.574577569961548
QWaveSampler_linear,linear,20,32,96,lucas,15,15,501.0,,511,False,7.480680465698242
QWaveSampler_linear,linear,20,33,94,lucas,13,13,476.0,476,477,True,7.67845344543457
QWaveSampler_linear,linear,20,34,96,lucas,14,14,511.0,511,507,True,7.619466543197632
QWaveSampler_linear,linear,20,35,89,lucas,15,15,448.0,448,464,True,7.510951042175293
QWaveSampler_linear,linear,20,36,84,lucas,14,14,388.0,388,400,True,7.491489410400391
QWaveSampler_linear,linear,20,37,88,lucas,16,16,452.0,452,463,True,7.490797281265259
QWaveSampler_linear,linear,20,38,91,lucas,15,15,446.0,446,461,True,7.446682691574097
QWaveSampler_linear,linear,20,39,91,lucas,15,15,479.0,479,478,True,7.442366600036621
QWaveSampler_linear,linear,20,40,83,lucas,12,12,405.0,405,405,True,7.721996784210205
QWaveSampler_linear,linear,20,41,92,lucas,16,16,477.0,,463,False,7.444215297698975
QWaveSampler_linear,linear,20,42,97,lucas,15,15,502.0,,499,False,7.443668842315674
QWaveSampler_linear,linear,20,43,88,lucas,14,14,431.0,431,446,True,7.606942892074585
QWaveSampler_linear,linear,20,44,105,lucas,15,15,539.0,,590,False,7.510645866394043
QWaveSampler_linear,linear,20,45,90,lucas,14,14,421.0,421,479,True,7.492802143096924
QWaveSampler_linear,linear,20,46,89,lucas,14,14,447.0,447,442,True,7.621301889419556
QWaveSampler_linear,linear,20,47,101,lucas,14,14,513.0,513,515,True,7.45959210395813
QWaveSampler_linear,linear,20,48,86,lucas,12,12,412.0,,421,False,7.698206186294556
QWaveSampler_linear,linear,20,49,98,lucas,14,14,502.0,,503,False,7.5340046882629395
QWaveSampler_linear,linear,25,0,146,lucas,17,17,953.0,,997,False,13.495386123657227
QWaveSampler_linear,linear,25,1,144,lucas,17,17,920.0,,940,False,13.47156834602356
QWaveSampler_linear,linear,25,2,151,lucas,17,17,989.0,989,1014,True,13.609524726867676
QWaveSampler_linear,linear,25,3,138,lucas,18,18,859.0,859,857,True,13.433395862579346
QWaveSampler_linear,linear,25,4,133,lucas,17,17,851.0,,843,False,13.670524835586548
QWaveSampler_linear,linear,25,5,139,lucas,16,16,919.0,,877,False,13.715855598449707
QWaveSampler_linear,linear,25,6,139,lucas,18,18,895.0,,879,False,13.727522850036621
QWaveSampler_linear,linear,25,7,145,lucas,18,18,983.0,,980,False,13.504585027694702
QWaveSampler_linear,linear,25,8,163,lucas,20,20,1060.0,,1059,False,13.220141410827637
QWaveSampler_linear,linear,25,9,145,lucas,16,16,937.0,,926,False,13.666600942611694
QWaveSampler_linear,linear,25,10,145,lucas,17,17,956.0,,939,False,13.844777822494507
QWaveSampler_linear,linear,25,11,152,lucas,19,19,1010.0,,983,False,13.573699474334717
QWaveSampler_linear,linear,25,12,150,lucas,16,16,987.0,,981,False,13.727415323257446
QWaveSampler_linear,linear,25,13,142,lucas,20,20,918.0,,882,False,13.480329036712646
QWaveSampler_linear,linear,25,14,137,lucas,17,17,876.0,,854,False,13.69909381866455
QWaveSampler_linear,linear,25,15,153,lucas,17,17,999.0,,1056,False,13.694637060165405
QWaveSampler_linear,linear,25,16,139,lucas,18,18,896.0,,889,False,13.601991176605225
QWaveSampler_linear,linear,25,17,152,lucas,17,17,1019.0,1019,1009,True,13.67646312713623
QWaveSampler_linear,linear,25,18,157,lucas,18,18,1041.0,,1082,False,13.593842506408691
QWaveSampler_linear,linear,25,19,142,lucas,17,17,918.0,918,932,True,13.689651012420654
QWaveSampler_linear,linear,25,20,147,lucas,21,21,946.0,,934,False,13.339098453521729
QWaveSampler_linear,linear,25,21,136,lucas,18,18,866.0,,893,False,13.841572999954224
QWaveSampler_linear,linear,25,22,148,lucas,19,19,953.0,953,977,True,13.541656494140625
QWaveSampler_linear,linear,25,23,132,lucas,18,18,860.0,,853,False,13.600995302200317
QWaveSampler_linear,linear,25,24,144,lucas,19,19,947.0,,944,False,13.480473518371582
QWaveSampler_linear,linear,25,25,143,lucas,17,17,922.0,,892,False,13.793994188308716
QWaveSampler_linear,linear,25,26,139,lucas,17,17,851.0,,890,False,13.56113076210022
QWaveSampler_linear,linear,25,27,152,lucas,19,19,984.0,,1003,False,13.701993465423584
QWaveSampler_linear,linear,25,28,163,lucas,18,18,1118.0,1118,1092,True,13.478967189788818
QWaveSampler_linear,linear,25,29,143,lucas,15,15,882.0,,885,False,13.950895071029663
QWaveSampler_linear,linear,25,30,147,lucas,18,18,969.0,,931,False,13.580345630645752
QWaveSampler_linear,linear,25,31,151,lucas,16,16,999.0,999,1013,True,13.89773416519165
QWaveSampler_linear,linear,25,32,156,lucas,18,18,1036.0,,1023,False,13.47352933883667
QWaveSampler_linear,linear,25,33,144,lucas,17,17,977.0,,938,False,13.746318101882935
QWaveSampler_linear,linear,25,34,148,lucas,17,17,966.0,966,967,True,13.605990886688232
QWaveSampler_linear,linear,25,35,154,lucas,17,17,1039.0,1039,1067,True,13.982096910476685
QWaveSampler_linear,linear,25,36,151,lucas,21,21,1031.0,,989,False,13.362200021743774
QWaveSampler_linear,linear,25,37,167,lucas,18,18,1115.0,1115,1131,True,13.708401679992676
QWaveSampler_linear,linear,25,38,146,lucas,19,19,974.0,,952,False,13.581512212753296
QWaveSampler_linear,linear,25,39,156,lucas,17,17,1032.0,,1025,False,13.687165975570679
QWaveSampler_linear,linear,25,40,137,lucas,17,17,877.0,,884,False,13.815569162368774
QWaveSampler_linear,linear,25,41,158,lucas,18,18,1054.0,,1054,False,13.492455959320068
QWaveSampler_linear,linear,25,42,147,lucas,17,17,934.0,,906,False,13.499347686767578
QWaveSampler_linear,linear,25,43,155,lucas,17,17,1057.0,,1051,False,13.663137912750244
QWaveSampler_linear,linear,25,44,131,lucas,19,19,863.0,,869,False,13.461795330047607
QWaveSampler_linear,linear,25,45,152,lucas,16,16,983.0,983,1010,True,13.745927572250366
QWaveSampler_linear,linear,25,46,146,lucas,17,17,934.0,934,986,True,13.653458833694458
QWaveSampler_linear,linear,25,47,158,lucas,18,18,1057.0,,1053,False,13.542430639266968
QWaveSampler_linear,linear,25,48,140,lucas,17,17,898.0,,880,False,14.200804233551025
QWaveSampler_linear,linear,25,49,131,lucas,18,18,845.0,,863,False,13.519105434417725
